-1001299734537,"During the lockdown, learning should not stop.
Fortunately, many companies came forward to give their products FREE OF COST for those who register till 15th May 2020 for your learning.
Last Date: 15 May 2020
Registration Link: http://free.aicte-india.org/
All India Council for Technical Education(AICTE)
1. Python for Data Science: http://free.aicte-india.org/Data-Science-for-Beginners.php
2. Java Programming: http://free.aicte-india.org/Java-Programming.php
3. Machine Learning onramp: http://free.aicte-india.org/Machine-Learning-Onramp.php
4. AI/ML Internship: http://free.aicte-india.org/AI-ML-Internship.php
5. R Programming: http://free.aicte-india.org/R-Programming.php
6. Big Data 101: http://free.aicte-india.org/BigData101.php
7. Data Analytics using R: http://free.aicte-india.org/data-analytics-using-R.php
8. Machine Learning using Python: http://free.aicte-india.org/machine-learning-using-python.php
9. Programming Work Bench: http://free.aicte-india.org/Programming-Work-Bench.php
10. MATLAB onramp: http://free.aicte-india.org/MATLAB-Onramp.php
11. Deep Learning onramp: http://free.aicte-india.org/Deep-Learning-Onramp.php
12. Free App-based Courses for Communication Skills and Interview Preparation:http://free.aicte-india.org/communication-skills-and-interview-preparation.php"
-1001135264574,"**Indian Institute of Corporate Affairs** is hiring **Research Associates**

 Qualification: Economics/ Finance/ Statistics / Law
 Stipend: 15,000 - 70,000/per month

Details: https://bit.ly/30UxoOg"
-1001590952025,"Zoho Corporation is hiring for Technical Writer Role
Location: Chennai
Freshers can apply
Apply Now: https://nexturl.in/azwPx"
-1001609679653,"**Ansys Hiring 2022 | For Application Developer**

 **Degree**: Bachelors degree
 **Batch**: 2018, 19, 20, 21, 22
 **CTC** -  6 LPA*

** Apply Link** - https://bit.ly/3QbcPEM

 **Telegram** - https://t.me/offcampusdrive_it"
-1001184271074,"One Thing is hiring 
Position: Frontend Developer
 Apply: https://bit.ly/3kzdrpy
 All the best."
-1001609679653,"**Protegrity Drive 2022 | For Trainee Software Engineer  DEV**

Degree: B.E/B.Tech/B.Sc/MCA

Branch: All Branch

Batch: Not Mentioned

Salary:  3.4 LPA*

Experience: Fresher

Location: Across India

**Apply Link**: https://placementkit.in/protegrity-off-campus-drive-2022/

**Telegram**: https://t.me/placementkit

**Share This Info To Your Friends and WhatsApp Group**"
-1001184271074,"Infosys is hiring 
Position: HackWinfy Challenge
 Apply: https://infy.com/2QworsZ
 All the best."
-1001184271074,"Tata Electronics is hiring 
Position: Offcampus Drive
 Apply: https://bit.ly/3aqaHXO
 All the best."
-1001562730876,"`Global Edge is Hiring | 2020 & 2021 Batch
3.8LPA

`match.myanatomy.in/sc/619cdc4ea577a7118200cb87/n

**Telegram** - t.me/placementkit"
-1001135264574,"**Are you looking for an Fully Funded Trip to Turkey??**

Participate Now in **Global Peace Summit, Turkey 2020**

**Eligibility:**
 16-35 Years
 Any Stream/Any Level of Education.
 Any Country

**Covers:**
 Round Air-Ticket
 Accommodation
 Certificate
 Meals (Breakfast and Lunch) 
 Site Seeing, Cultural Evening Ceremony, Celebration Party.

**Details:** https://bit.ly/31VfBZh"
-1001590952025,"Pfizer is hiring freshers for Associate Scientist position
Location: Chennai
Qualification: M.Pharm, MS, Ph.D
Apply Now: https://nexturl.in/Hgqk4"
-1001609679653,"**Siemens Energy Off Campus | For Junior Developer**

Degree: BE, B Tech, ME, M Tech

Branch: Any Branches

Batch: 2018, 19, 20, 21, 22

Salary: INR 4.5 To 12 LPA*

Experience: Fresher

**Apply Link**: https://placementkit.in/siemens-energy-off-campus/

**Telegram**: https://t.me/offcampusdrive_it

**Share This Info To Your Friends and WhatsApp Group**"
-1001562730876,"**BirlaSoft Hiring Application Developer | 2022 Batch**

firstnaukri.com/careers/customised/landingpage/birlasoft/2492020/index.html#job_details

 Share post with ur college 2022 Batches
**Telegram** - t.me/placementkit"
-1001135264574,"**Nikore Associates is hiring!!**

Nikore Associates, headed by **Mitali Nikore**, an independent economist, working with several international organisations (Asian Development Bank,UN , World Bank) etc. and leading a group of researchers is hiring for different positions.

**Positions** : 
 Research Assistant (Full Time)
 Research Intern
 High-school Internship Program

**How to apply :**
 Details: https://bit.ly/2EaCcqX

All the Best"
-1001609679653,"**Siemens Off Campus Hiring 2022 | For Developer / Tester**

 **Degree**: BE, B Tech, MCA, M Tech, MSC
 **Batch**: 2019, 20, 21, 2022
 **CTC** -  4.5 LPA*

 **Apply Link** - https://bit.ly/3K7dHZD

 **Telegram** - t.me/prepflix"
-1001609679653,"**Capgemini Off Campus Hiring 2022 | For Software Engineer**

 **Degree**: BE, B Tech, MCA, ME, M Tech
 **Batch**: 2022 & 2023
 **CTC** -  4.25 To 7.5 LPA*
**Last Date: 15 Sep 11.59 PM**

 **Apply Link** - https://bit.ly/3eygu2f

 **Telegram** - https://t.me/offcampusdrive_it"
-1001135264574,"Hey!
**Are you a Law Student?**
**Interested in Research Assistantship** under Professors of Top Universities Across the World??

**If yes, Check out our recent post in our Instagram!**
https://bit.ly/oc_insta

We are **sharing the list of Email IDs of the Professors from Different Universities, Think Tanks, and Law Firms** so that it can help all Law Students.

**Note:** Please make sure that this message reaches to more number of students, especially who dont have Internship&Placement Cells.
We believe that Access to Information is not a privilege rather a basic right.

All the Best
Team OpportunityCell !"
-1001562730876,"**Tommoro is the last day of**

**Capgemini Ignite Off Campus Drive 2022 | Freshers**

Company Name: Capgemini

Role: Freshers

Location: Across India

Experience: Freshers

Qualification: Any Graduation

Batch: Not Mentioned

Last Date: 8th of March 2022

Salary: Best in Industry

Apply link: https://jobforfreshar.in/index.php/capgemini-3/

Whatsapp: https://chat.whatsapp.com/IzPPqx4Lh5LJJlpZEBsfUY

Telegram: https://t.me/placementkit

You Tube: https://youtu.be/_OM5NkUVE1Y

**Share This Info To Your Friends and WhatsApp Group**"
-1001590952025,"Zycus is hiring for Technical Support Executive
Qualification: B.E/ B.Tech
Experience: 0-1 Year
Location: Mumbai
https://nexturl.in/sGwdC"
-1001184271074,"Amazon is hiring 
Position: SDE-1
 Apply: https://bit.ly/3ssMbMk
 All the best."
-1001380637350,"`Amazon Hiring Programmer Analyst - Intern

`https://www.amazon.jobs/en/jobs/1375720/programmer-analyst-intern

**Telegram**: @prepflix"
-1001184271074,"MindTree ishiring 
Position: Offcampus Drive
 Apply: https://bit.ly/2NSLmxG
 All the best."
-1001380637350,"`Airtel Recruitment | 14.75 to 17.5LPA |BE - CS/IT | 2019 2020 2021 Batch

`https://assessment.hackerearth.com/challenges/hiring/airtel-i-code/

__~via ____@PrepFlix__"
-1001380637350,"`GOOGLE Hiring Application Engineering Intern, Summer 2021

`**Last Date**: 8 Dec 2020

[Click Here to Apply

](https://careers.google.com/jobs/results/89086682550149830-application-engineering-intern-summer-2021/)**Telegram**: @prepflix"
-1001309472884,"Thomson Reuters Hiring Fresher For Customer Service Support

Location : Hyderabad

Qualification : Any Bachelor Degree

Batch : 2019/2020/2021

Work Experience : Fresher

Apply Link : https://bit.ly/3uOUtPh

Telegram Group Link : https://t.me/fresheroffcampus"
-1001135264574,"**Young Professionals at World Bank Group:Apply by June 30**

 **Eligibility:** Post Graduate (Fresher's are eligible)
 **Salary:** 62 Lakhs-1 Crore 14 Lakhs per annum.

**Details: ****https://bit.ly/worldbankypp_**"
-1001135264574,"Office of Hon'ble **Dr. Vikas Mahatme, Member of Parliament (RajyaSabha)** is hiring **Interns**

**About**:
Dr. Vikas Mahatme is Padmashree Awarded Indian Ophthalmologist, Social Entrepreneur, and Member of Parliament in Rajyasabha.

 **Work from Home Opportunity**

**How to Apply:**
https://bit.ly/3jdngbD

All the Best "
-1001562730876,"`JMAN Off-Campus | 2019 2020 2021 Batch | BE BSc MCA 
3.5LPA

`https://bit.ly/3ldKgtC

**Telegram** - t.me/placementkit"
-1001562730876,"`MedPlus is Hiring | Software Role | 2019 - 2021 Batch` | 
`5.5LPA`
  
https://itcareers.medplusindia.com/job-openings** 

Telegram -** __t.me/placementkit__"
-1001419646388,https://www.linkedin.com/posts/arshgoyal_ciscoreview-offcampusdriveofcisco-ciscohiring-activity-6803935915614986240-FHrw
-1001309472884,"Mphasis Off Campus Hiring Fresher For Associate Software Engineer 

Location : Chennai/Bangalore/Hyderabad/Pune/Noida

Qualification : B.E/B.Tech/MCA

Batch : 2021

Work Experience : Fresher

CTC  : 3.5 LPA

Apply Link : https://bit.ly/3imCf4S

Telegram Group Link : https://t.me/fresheroffcampus"
-1001609679653,"**Wiley Edge Hiring 2022 | For Graduate Java Developer**

 **Degree**: Bachelors Degree
 **Batch**: 2021, 2022
 **CTC** -  3.5 To 6 LPA*

 **Apply Link** - https://bit.ly/3RUgJ69

 **Telegram** - https://t.me/offcampusdrive_it"
-1001184271074,"Sandvine is hiring 
Position: Software Engineer
 Apply: https://bit.ly/30QZASh
 All the best."
-1001135264574,"**NITI Aayog, District Magistrate Fellowship** is hiring!

**Position**:
 Fellows

**Eligibility**:
 Graduates in any discipline

Fresher's are highly encouraged to apply!

**Details**: https://bit.ly/39kVh5a

**All the Best!**
_______________________________
**Posting 10+ Educational Opportunities daily:**
 Instagram: https://bit.ly/oc_insta
 Telegram: https://lnkd.in/gVzTsTX
 WhatsApp: http://bit.ly/join_oc
 Facebook: https://bit.ly/oc_facebook
 LinkedIn: https://bit.ly/linkedin_oc
_______________________________"
-1001562730876,"`DXC Technology Off Campus 202`1 | Bangalore

https://dxctechnology.wd1.myworkdayjobs.com/en-US/DXCJobs/job/IND---KA---BANGALORE/Associate-Professional-Software-Engineer--51007431-_51332314

Source @placementkit"
-1001184271074,"Microchip is hiring 
Position: Software Engineer
 Apply: https://bit.ly/3fKbPZF
 All the best."
-1001184271074,"CGI is hiring 
Position: Python Developer
 Apply: https://bit.ly/2OvI5Vc
 All the best."
-1001590952025,"HCL is hiring for Support Engineer position
Qualification : BE/ B.Tech/ B.Sc/ BCA
Location : Hyderabad
Experience: 0 - 2 Years
2020 and 2021 graduates
Apply Now: https://nexturl.in/pHk2L"
-1001380637350,"```HackerEarth Hiring Content Analyst Intern

```hackerearthjobs.recruiterbox.com/jobs/fk0uvvn

~via @PrepFlix"
-1001590952025,"Virtusa hiring for Associate Technology Position
Degree: BE/ B.Tech/ MCA
Salary: 4.5 - 6.5 LPA
Location: Bangalore, Chennai, Hyderabad / Secunderabad, Pune, Gurgaon
Openings: 50
Apply Now: https://nexturl.in/Rc5Ts"
-1001309472884,"LG Soft Hiring Fresher For Mobile Application Testing

Location :Bangalore

Qualification :Diploma,BCA,B.Sc

Batch  :2019/2020/2021

CTC  :3.4 LPA

Work Experience:Fresher

Apply Link : https://bit.ly/3xUhpyp

Telegram Group Link: https://t.me/fresheroffcampus"
-1001184271074,"Vodafone is hiring 
Position: Trainee Engineer
 Apply: https://bit.ly/3eYHWnZ
 All the best."
-1001609679653,"**PeerXP Hiring | For Jr. DevOps Engineer**

 **Degree**: Any Graduate, Masters
 **Batch**: 2018 & 2022
 **CTC** - INR 8 LPA*
 **Location**: WFH

** Apply Link** - https://placementkit.in/peerxp-recruitment-drive-2022/

 **Telegram** - https://t.me/placements_study_materials"
-1001309472884,"Zoho Off Campus Hiring Fresher For Mobile Developer 2021 Passout

Location  : Chennai

Qualification  : B.E/B.Tech/M.E/M.Tech

Batch   : 2021

Work Experience : Fresher

Apply Link  : https://bit.ly/35gEvD0

Telegram Group Link : https://t.me/fresheroffcampus"
-1001299734537,https://www.linkedin.com/posts/dimplep2017_hiring-graphic-designer-at-zenoncoio-activity-6661957441896488960-tNBo
-1001184271074,"Goldman Sachs is hiring 
Position: Software Engineer
 Apply: https://bit.ly/2MVUNf6
 All the best."
-1001609679653,"**TCS NINJA & Digital Interview Questions

Link**: https://placementkit.in/interview-questions/

**JAVA**: https://placementkit.in/java-programing-language/

**SQL**: https://placementkit.in/structured-query-language/

 **Share This Info To Your Friends.**"
-1001590952025,"Midas Management hiring for Business Associate/Management Trainee
Branch: B.Tech/ MBA/ BBA
Salary: 3 - 6 LPA
Role: Fresher
Type: Work from Home
Apply Now: https://nexturl.in/bwKBV"
-1001184271074,"Smiths is hiring 
Position: Java Engineer
 Apply: https://bit.ly/2Pzs951
 All the best."
-1001380637350,"`Capgemini OffCampus Drive | 2019 & 2020 Batch

`**Eligibility** - 50% & above` 
`**Last date** - 19th April 

capgemini.com/in-en/careers/pooled-campus-recruitment-drive-for-engineering-and-mca

__~__via @PrepFlix"
-1001309472884,"Dell Hiring Fresher For Technican Technical Support

Location : Bangalore

Qualification : Any Graduate

Work Experience : Fresher to 4 years

CTC   : 4 LPA

Before Apply : 5 Jun 2021

Apply Link : https://bit.ly/3uNax4d

Telegram Group Link : https://t.me/fresheroffcampus"
-1001590952025,"Logitech Off Campus Drive hiring for Test Engineer
BE/B.Tech/ME/M.Tech  CSE, IT, ECE
Location: Chennai
Experience : 0 - 3 Years
Salary: Best In Market
2020/2021 graduates
Apply Now: https://nexturl.in/4wdLb"
-1001590952025,"Radical Technologies is hiring for Trainee Database Engineer
Location: Pune
Batch: Passing out years between 2019 to 2021
Last Date: 20th August
Apply Now: https://nexturl.in/eE6Z7"
-1001309472884,"Genpact Hiring Fresher For Process Associate  Customer Care

Location   : Hyderabad

Qualification   : Any Graduate

Batch     : Any Batch

Work Experience : Fresher

Apply Link   : https://bit.ly/3zd6FNg

Telegram Group Link : https://t.me/fresheroffcampus"
-1001590952025,"Zoho Corporation off Campus Hiring freshers for Technical Support Engineer Position
Qualification: B.E/ B.Tech/ Any Degree
Batch: 2020/2021
Test Location: Virtual
Last Date: 25 August 2021
Apply Now: https://nexturl.in/iWmUE"
-1001309472884,"Sutherland Hiring Fresher For Associate  CS Internet | Diploma / Any Graduate

Location : Bangalore

Qualification : Any Graduate

Work Experience : Fresher - 2 Year

Apply Link : https://bit.ly/3wNrqgw

Telegram Group Link : https://t.me/fresheroffcampus"
-1001609679653,"**KPMG Off Campus Drive 2022 | For Analyst**

Degree: BE, B Tech, BCA, B COM, BBA

Branch: Any Stream

Batch: 2018, 19, 20, 21, 2022

Salary:  4.5 LPA*

Experience: Fresher (0  1)

**Apply Link**: https://placementkit.in/kpmg-off-campus-drive-2022/

**Telegram**: https://t.me/placements_study_materials

**Share This Info To Your Friends and WhatsApp Group**"
-1001562730876,"`Accenture is Hiring | Associate Software Engineering
 4.5LPA | 2019-21 Batch`
  
https://indiacampus.accenture.com/register/accenture/ndirl1/apply/?event=3233**

Telegram -** t.me/placementkit"
-1001380637350,"```Twitter Hiring Internship & Full-Time

```**Internship**: 2022 Batch
**Full-time**: 2020 and 2021Batch

https://www.linkedin.com/jobs/view/2341569402/

**Telegram**: @prepflix"
-1001184271074,"Citi ishiring 
Position: Pega Developer
 Apply: http://citi.us/2ZSmp7C
 All the best."
-1001309472884,"Altair Hiring Fresher For Software Testing & Intern - QA Cyber Security

Location : Bangalore And Manila

Qualification  : B.E/B.Tech/M.E/M.Tech

Student Intern : 20K Per Month

Software Testing : 5 - 8 LPA

Batch : 2020,2021,2019

Work Experience : Fresher

Apply Link  : https://bit.ly/2U68viL

Telegram Group Link : https://t.me/fresheroffcampus"
-1001562730876,"`Wonderbiz Is Hiring | CS/IT 2022 Batch`

https://www.firstnaukri.com/careers/customised/landingpage/wonderbiz/index.html

**Telegram -** t.me/placementkit"
-1001609679653,"**Virtusa  HR  interview  Question**

1) Introduce yourself?
2) Why you chose java?
3) Are ready to work with different 
    technologies?
4) Are ready relocate?
5) Are you ready to sign 2yr bond?
6) How many coding questions you solved in technical assessment & which are those?

**Telegram** - https://t.me/placements_study_materials

 **share post in ur friends**."
-1001562730876,"`CDK Global @ Hiring | 2021 Batch
4.5LPA`

**Apply Link -** bit.ly/3sZbeYG

**Telegram** - t.me/placementkit"
-1001380637350,"MOUNTBLUE IS HIRING Software Engineer Trainee |  4LPA

careers.mountblue.io/trainee

~via @PrepFlix"
-1001609679653,"**Goldman Sachs Summer Internship | For New Analyst**

Degree: Any Bachelors Or Masters

Branch: Any Branches

Batch: 2023

Salary:  30k To 40k Per Months

Experience: Fresher

**Apply Link**: https://jobforfreshar.in/index.php/goldman-sachs-summer-internship/

**Telegram**: https://t.me/placementkit

**Share This Info To Your Friends and WhatsApp Group**"
-1001562730876,"`Zoho - Technical Support Engineer | 2019 - 2021 Batch

`bit.ly/3H1bFbN

 **Important**: Unmute & Pin this channel to never miss updates
**Telegram** - t.me/placementkit"
-1001380637350,"```EPAM Hiring Junior Software Engineer | 2020 & 2021 Batch | 6LPA+

```match.myanatomy.in/sc/6079afebfdf44f1031b5c6fb/a

~via @PrepFlix"
-1001562730876,"SWIL Hiring Entry Level Programmer | 2020 & 2021 Batch
 3LPA - 7LPA

bit.ly/3h4KiRM

**Telegram** - t.me/placementkit"
-1001184271074,"Epsilon is hiring 
Position: Research Analyst
 Apply: https://bit.ly/2ScDgl6
 All the best.
 Join YouTube: https://bit.ly/3gO5YTz
 Share with your friends & colleagues"
-1001562730876,"`XPERI Off-Campus Drive | 2020 & 2021 Batch
8.2LPA

`match.myanatomy.in/sc/617a5b19b87cd907825cf061/n

**Telegram** - t.me/placementkit"
-1001609679653,"**Wipro Off Campus Hiring 2022 | For Software Engineer**

Degree: B.Tech, M.Tech, MCA, MSc

Batch: 2017, 18, 19, 20, 21, 22

Salary: INR 3.5 to 4.5 LPA

Experience: Freshers

**Apply Link**: https://jobforfresher.in/wipro-of-campus-hiring-2022/

**Telegram**: https://t.me/placementkit

**Share This Info To Your Friends and WhatsApp Group**"
-1001380637350,"`Standard Chartered Hiring | 2020 & 2021 Batch | 6LPA+ | Females | B Tech

`https://sc.taleo.net/careersection/sc1/jobdetail.ftl?job=GBSDHAIN21&lang=en

~via @PrepFlix"
-1001380637350,"`Red Hat Hiring For Business Analyst `

Position : Business Analyst
Degree : Bachelors degree
Batch : Fresher's

[Apply Now](https://global-redhat.icims.com/jobs/73501/business-analyst/job?hub=7&%26%3Fmode=job&%26iis=Job%2BBoard&%26iisn=LinkedIn%2BPosting&mobile=true&width=384&height=740&bga=true&needsRedirect=false&jan1offset=330&jun1offset=330)"
-1001309472884,"Altimetrik Off Campus Hiring Fresher For Fresh Graduates | B.E/ B.Tech / MCA

Location : Bangalore/Chennai/Pune/Hyderabad

Qualification : B.E/B.Tech/MCA

Batch  : 2020,2021,2022

Work Experience : Fresher

Apply Link   : https://bit.ly/3drzNXH

Telegram Group Link : https://t.me/fresheroffcampus"
-1001135264574,"**Asian Paints** is hiring **CSR Officer**

Asian Paints, Mumbai invites job applications for Officer CSR (Corporate Social Responsibility) for the year 2020.

 **Eligibility**: Graduate

**Details**: https://bit.ly/3as9yOi
_______________________________
**Posted 100+ Opportunities on Instagram:**https://bit.ly/oc_insta
_______________________________"
-1001590952025,"3M Off Campus Hiring For Application Support Engineer Position
Quaification: BE/ BTech (Any Specialization, Computers)
Location: Bangalore
Apply Now: https://nexturl.in/BFpUo"
-1001590952025,"NewWave Computing Pvt.Ltd. hiring for Business Development Manager
Salary: 3.5 - 8 LPA
Location: Bengaluru / Bangalore, Chennai, Hyderabad / Secunderabad, Cochin / Ernakulam / Kochi
Openings: 10
Functional Area: Sales
Apply Now: https://nexturl.in/Ccmr2"
-1001309472884,"General Electric (GE) Hiring Fresher For Software Engineer | Bengaluru

Location : Bengaluru

Qualification : B.E B.TECH / M.E M.Tech

Work Experience : Fresher to 4 Year

CTC  : 7 LPA

Apply Link : https://bit.ly/3c6fC0C

Telegram Group Link : @fresheroffcampus"
-1001135264574,"**UNICEF** is hiring !!!

**Position:**
 Program Officers

**Eligibility:**
Graduate's 

**Details**: https://bit.ly/unicef_oc

All the Best!"
-1001135264574,"**1 out of 24 Best Opportunities!!**

**Ministry of Coal is hiring Young Professional's**

Location: New Delhi
Eligibility:UG/PG related to Environment & allied fields.
Salary: Rs.75000/- per month.
Bachelor's can apply!
Apply by 30th June

Details: https://bit.ly/3fMy3Ig

_______________________________
Posting 10+ Educational Opportunities daily:
 *Instagram:* https://bit.ly/oc_insta
 *Telegram:* https://t.me/opportunitycellofficial
 *WhatsApp:* http://bit.ly/join_oc
 *Facebook:* https://bit.ly/oc_facebook
 *LinkedIn:*
https://bit.ly/linkedin_oc
_______________________________"
-1001309472884,"FIS Global Hiring Fresher Software Engineer Development | All Graduate

Location : Pune

Qualification : All Graduate

Work Experience : Freshers

Apply Link : https://bit.ly/2SkKgwo

Telegram Group Link : https://t.me/fresheroffcampus"
-1001609679653,"**Quantcast Recruitment 2022 | For Software Engineer**

Degree: Any Bachelor or Master Degree

Batch: Not Mentioned

Salary: Best In IT Industry*

Experience: Fresher (0  1)

**Apply Link**: https://placementkit.in/quantcast-recruitment-2022/

**Telegram**: https://t.me/placements_study_materials

**Share This Info To Your Friends and WhatsApp Group**"
-1001184271074,"Accenture is hiring 
Position: Associate Software Engineer
 Apply: https://bit.ly/37Pk8yK
 All the best."
-1001609679653,"**Infosys Off Campus Hiring | For Internship**

 **Degree**: Any Graduate & Any Master Degree
 **Batch**: 2020, 21, 22, 23, 24, 2025
 **CTC** -  20k To 25k Per Month's*

** Apply Link** - https://bit.ly/3JZDPFC

 **Telegram** - t.me/prepflix"
-1001562730876,"`VIRTUSA OFFCAMPUS DRIVE | 2020 - 2021 Batch
 5-10LPA`

https://mycareer.virtusa.com/job/associate-consultant-technology-7/

**Telegram -** t.me/placementkit"
-1001380637350,"`MKCL Hiring Project Trainee | 4LPA`

**Degree** - BE/MCA/MCS/MSc/MTech
**Last Date** - 13th May
https://mkcl.org/careers/project-trainee

~via @PrepFlix"
-1001309472884,"L&T Infotech Off Campus Fresher Hiring For Quality Engineer

Location : Across India

Qualification : B.E / B.Tech / M.E / M.Tech

Work Experience : Freshers - 1 Year

Apply : https://bit.ly/3oF021a"
-1001184271074,"MountBlue is hiring 
Position: Software Engineer Trainee
 Apply: https://bit.ly/330vHQz
 All the best."
-1001562730876,"`NPCI is Hiring | CS/IT/EC | 5 LPA
Batch : 2020/2021 `
 
https://bit.ly/3heCm1C
 
Telegram - t.me/placementkit"
-1001609679653,"**TCS NINJA & Digital Interview Questions

Link**: https://placementkit.in/interview-questions/

**JAVA**: https://placementkit.in/java-programing-language/

**SQL**: https://placementkit.in/structured-query-language/

 **Share This Info To Your Friends.**"
-1001309472884,"IBM Off Campus Drive 2021 Hiring Fresher For Technical Support Associate 

Location   : Across India

Qualification   : B.E/B.Tech/M.E/M.Tech/MCA

Batch   : 2019/2020/2021

Work Experience : Fresher

Apply Link   : https://bit.ly/3h5k02X

Telegram Group Link : https://t.me/fresheroffcampus"
-1001590952025,"Salesforce Off Campus Drive hiring for Support Engineer position
Branch: BE/B.Tech, 
Batch: 2020/ 2021 graduates can apply
Location: Hyderabad
Apply Now: https://nexturl.in/wigjH"
-1001135264574,"**UNDP** is hiring!

**Position's**:
 Project interns
 Communications Intern
 Planning Intern

**Note**: PAID Internship (All Stream Students)

**Details:**https://bit.ly/undp_oc"
-1001609679653,"**Revature Hiring 2022 | For Software Engineer**

Degree B.E. / B. Tech / M.E / M. Tech / MCA / MSc

Batch 2019, 20, 21, 22

Salary INR 4  6 LPA*

Experience Freshers

**Apply Link**: https://placementkit.in/revature-hiring-2022-for-software-engineer/

**Telegram**: https://t.me/placementkit

**Share This Info To Your Friends and WhatsApp Group**"
-1001562730876,"**Amazon Recruitment 2022 | Associate Quality Services | Apply Now**

**Company Name** : Amazon

**Post Name** : Quality Services

**Degree** : Any Graduate 

**Branch** : All Branch

**Salary** : 3.8 LPA

**Experience** : Freshers

**Job Location** : Chennai (Work From Home)

**Batch** : 2022 / 2021 / 2020 / 2019 / 2018

**Apply link**: https://jobforfreshar.in/index.php/amazon-4/

**Main Telegram**: https://t.me/placementkit

**You Tube**: All About Job For Fresher 
Link: https://youtu.be/_OM5NkUVE1Y

**Share This Info To Your Friends and WhatsApp Group**"
-1001135264574,"**Are you a Fresher?
Looking for Job Opportunities?**

**Sharing 10+ Opportunities/Every Day** https://bit.ly/oc_insta

**Top Jobs/Fellowship of this Week!**

1. **District Magistrate Fellowship** is hiring **Fellows**
Details:https://bit.ly/39kVh5a

2. **NIRD&PR** is hiring for **Multiple Roles** (500+ Vacancies)
Details:https://bit.ly/2D0U1Z0

3. **MyGov, Govt.of India** is hiring **Young Professionals**
Details:https://bit.ly/mygov_yp

4. **DRDO** is hiring **Scientists**(Engg./Sc./Arts)
Details:https://bit.ly/30yXk1I

5. **American India Foundation** is hiring for **Multiple Roles**
Details:https://bit.ly/32AU9Jx

6. **OpportunityCell** is hiring for **Multiple Roles**
Details: https://bit.ly/workatoc"
-1001309472884,"Trane Technologies Off Campus Hiring Fresher For Engineer Trainee

Location : Bangalore

Qualification : B.E/B.Tech/M. Tech

Batch : 2021

Work Experience : Fresher

CTC : 4 - 6 LPA

Apply Link : https://bit.ly/3ice7lp

Telegram Group Link : https://t.me/fresheroffcampus"
-1001609679653,"**Cognizant Hiring Programmer Analyst Trainee**

 **Degree**: Any Graduate
 **Batch**: 2018, 19, 20, 21, 22
 **CTC** -  3.8 LPA*

 **Apply Link** - https://bit.ly/3xub3rK

 **Telegram** - https://t.me/offcampusdrive_it"
-1001135264574,"**Imedge is hiring Interns!!**

 **Position**:
Business Development Interns

 **Location**:
Work from Home

 **Remuneration**:
Stipend, LOR, Certificate, Future Offers

**Details:**
https://bit.ly/3h0Tcyb"
-1001184271074,"HCL is hiring 
Position: Developer
 Apply: https://bit.ly/38mDYBv
 All the best."
-1001590952025,"Cognizant is hiring for Online Analyst (Data Job)
Location: Hyderabad
Qualification: Graduate (exclusion: BE/BTech/MCA)
Shift : Day Job
Apply Now: https://nexturl.in/ksx7J"
