Channel,Message
-1001299734537,https://www.linkedin.com/posts/shreya-agarwal_internshipopportunity-collegestudents-internship-activity-6662025598443106307-wdgo
-1001299734537,https://www.linkedin.com/posts/kartikeyathapliyal_startup-hiring-entrylevel-activity-6657580757520871424-fMPJ
-1001299734537,"Dear all,
Hope you all are safe and well.
""Hacking just means building something quickly or testing the boundaries of what can be done. ""  
                       -Mark Zuckerberg

Hacking is not a crime, it's a profession till the time one plays with it safely. There are always boundaries to be maintained, that's the rule every professional obey. Here at Ahmedabad University, the IEEE WIE Student branch is providing you with a webinar that would introduce you to those boundaries. 
 Learning from the finest in the field,Niralee Chavda. In the 90 minutes of conversation withNiralee Chavdalets get some inside secrets from someone who has good experience of corporate-level training in Infrastructure and security. Having 4 years of experience in Networking and server. Alongside being a Red hat certified Trainer, she has had the opportunity to work with technicians from all-round engineering disciplines has allowed her to troubleshoot complex system-level issues adding more to her bag of experience. Her job includes getting freshers job-ready and onboard for industry project work. This would be an advantage for all attendees to learn from the perspective of the corporate world.For more information about the speaker kindly refer to the pdf attached.

This being an opportunity which one can hardly miss, register yourself and save a seat. Learning these things without guidance can be a hassle. For everyone who wants to gain any knowledge, this just could be the kickstart to an amazing journey.
All relevant details are as follows
Speaker: Niralee Chavda
Date: May 13th, 2020
Day: Wednesday
Time: 3:00 PM to 4:30PM
Registration Link: https://docs.google.com/forms/d/e/1FAIpQLSeOsUJQKRMMekN3tk7xYrCXCt1xGyXXHA7wSikY-ok5Xc0CLg/viewform?usp=sf_link"
-1001299734537,"For free courses and internship updates:


*Telegram Link*
t.me/free_courses_and_intern_updates



Share with others!"
-1001309472884,"Cognizant Fresher Hiring | Programmer Analyst Trainee | Chennai | B.E B.Tech M.tech

Apply Here : https://fresheroffcampusjobs4u.blogspot.com/2021/05/cognizant-recruitment-2021-for.html"
-1001309472884,"Parallel Wireless Fresher Hiring | Python QA Engineer 

CTC : 6LPA 

LOCATION : Bengaluru Pune

Apply link : https://fresheroffcampusjobs4u.blogspot.com/2021/05/parallel-wireless-fresher-hiring-python.html

Telegram :https://t.me/fresheroffcampus"
-1001309472884,"L&T Infotech Off Campus Fresher Hiring For Quality Engineer

Location : Across India

Qualification : B.E / B.Tech / M.E / M.Tech

Work Experience : Freshers - 1 Year

Apply : https://bit.ly/3oF021a"
-1001309472884,"Zoho Off Campus Fresher Hiring For Technical Support

Location : Chennai

Qualification : B.E / B.Tech / M.E / M.Tech

Work Experience : Freshers

Apply : https://bit.ly/3bPm6Rv"
-1001309472884,"Internshala Hiring Software Developer(Web) Immediate Joining

Location : Gurgaon

Qualification : All Graduate

Work Exp0erience : Fresher

Ctc : 6 to 7LPA

Apply : https://bit.ly/34cO85c"
-1001309472884,"Nagarro Hiring Software Engineer Trainee Freshers

Location : Gurgaon

Qualification : B.E / B.Tech / M.E / M.Tech

Work Experience : Freshers

Apply Link : https://bit.ly/3oJhGAQ"
-1001309472884,"FIS Global Hiring Fresher Software Engineer Development | All Graduate

Location : Pune

Qualification : All Graduate

Work Experience : Freshers

Apply Link : https://bit.ly/2SkKgwo

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Esko Hiring Fresher QA Engineer Trainee

Location : Bangalore

Qualification : All Engineer Graduate

Work Experience : 0 - 3 Years

Apply Link : https://bit.ly/3fjt8QU

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Danfoss Hiring Analysis Engineer-Trainee | Freshers - 2 Years | Chennai

Location : Oragadam,Chennai

Qualification : Engineering Graduate

Work Experience : Fresher - 2 Years

Apply Link : https://bit.ly/3fijH3T

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Wipro Hiring Fresher For Associate Role | Any Graduate | Hyderabad

Location : Hyderabad

Qualification : Any Graduate

Work Experience : Fresher

Apply Link : https://bit.ly/34rWmqj

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Paypal Hiring Fresher For Software Engineer | 2020 And 2021 Graduates Only

Location : Chennai

Qualification : B.E B.Tech | M.Tech | MCA

Work Experience : Fresher

Apply Link : https://bit.ly/3fSHKWm

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"T-Systems Hiring Fresher For Software Engineer | Maharashtra colleges only

Location : Pune

Qualification : B.E B.Tech

CTC : 3.5 LPA

Work Experience : Fresher

Apply Link : https://bit.ly/3frT3Wp

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Accenture Hiring Fresher For Associate  Digital Marketing | Any Graduate

Location : Hyderabad

Qualification : Any Graduate

Work Experience : Fresher - 1 Year

Apply Link : https://bit.ly/3fvTPBE

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"BluJay Solutions Off Campus Hiring Fresher For Management Trainee

Location : Hyderabad

Qualification : BE/B.Tech/B.Sc/BCA/M.Sc/MCA  2019 or 2020 Passout only

CTC : 3.5 - 4 LPA

Work Experience : Fresher

Service Bond : No

Apply Link : https://bit.ly/3c2pU1Y

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"TEKsystems Off Campus Hiring Fresher For Trainee Engineer

Location : Bangalore / Hyderabad

Qualification : B.E / B.Tech / M.E / M.Tech 

CTC : 5 LPA

Work Experience : Fresher

Apply Link : https://bit.ly/3fxwgsw

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"IndiGo Off Campus Hiring Fresher For Associate JTO | B.E / B.Tech Graduates | Gurugram

Location : Gurugram

Qualification : B.E / B.Tech Graduates

Work Experience : Fresher to 2 Year

Apply Link : https://bit.ly/2TsOEKp

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Anion Healthcare Hiring Fresher For Non Voice Process | Any Graduate / PG | Urgent Opening

Location : Hyderabad/Secunderabad

Qualification : Any Graduate

Work Experience : Fresher to 1 Year

Apply Link : https://bit.ly/2R4Jl2R

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Infineon Technologies Hiring Fresher For Software Engineer  Intern | B.E / B.Tech /M.Tech

Location : Bangalore

Qualification : B.E / B.Tech /M.Tech

Work Experience : Fresher to 1 Year

Stipend  : 15K Per Month

Apply Link : https://bit.ly/3p1PxFx

Telegram Group Link : @fresheroffcampus"
-1001309472884,"IGT Solutions Hiring Fresher For Process Associate | 12th / Droupouts /Under Graduate / Any Graduates

Location : Pune and Bhopal

Qualification : 12th / Droupouts /Under Graduate / Any Graduates

Work Experience : Fresher to 1 Year

CTC    : 3.5 LPA

Apply Link : https://bit.ly/3vCaSaS

Telegram Group Link : @fresheroffcampus"
-1001309472884,"Orange Hiring Fresher For Associate Software Engineer | B.E / B.Tech / M.Tech / MCA / M.Sc

Location : Across India

Qualification : B.E / B.Tech / M.Tech / MCA / M.Sc

Work Experience : Fresher to 1 Year

CTC  : 3.5 - 5.5 LPA

Apply Link : https://bit.ly/2SEf5MS

Telegram Group Link :@fresheroffcampus"
-1001309472884,"IBM Hiring Fresher For Technical Support Associate

Location : Bangalore Hyderabad Gurgaon

Qualification : Bachelors Degree

Work Experience : Fresher/Entry Level

CTC    : 3.5 - 4 LPA

Apply Link : https://bit.ly/2R77BBr

Telegram Group Link : @fresheroffcampus"
-1001309472884,"Amazon Hiring Fresher For Selling Partner Support Associate | Work From Home

Location : Work From Home

Qualification : Any Graduate

Work Experience : Fresher

Response  : Instant Exam/Instant Job

Apply Link : https://bit.ly/3i6N0YX

Telegram Group Link : @fresheroffcampus"
-1001309472884,"Micro Focus Hiring Fresher For QA Engineer (Automation and Manual)

Location : Bangalore

Qualification : B.E B.TECH / M.E M.Tech

Work Experience : Fresher to 2 Year

CTC          : 3.5 - 5.5 LPA

Apply Link : https://bit.ly/2SFpcAU

Telegram Group Link : @fresheroffcampus"
-1001309472884,"General Electric (GE) Hiring Fresher For Software Engineer | Bengaluru

Location : Bengaluru

Qualification : B.E B.TECH / M.E M.Tech

Work Experience : Fresher to 4 Year

CTC  : 7 LPA

Apply Link : https://bit.ly/3c6fC0C

Telegram Group Link : @fresheroffcampus"
-1001309472884,"Deloitte Hiring Fresher For Associate Solution Advisor

Location : Hyderabad,Delhi,Bangalore

Qualification : BTech/MBA/MCA

Work Experience : Fresher to 2 Year

CTC  : 8.5 LPA

Apply Link : https://bit.ly/3yUaGpM

Telegram Group Link : @fresheroffcampus"
-1001309472884,"Hitachi Off Campus Hiring Fresher For Software Development Engineer in Test

Location : Bangalore

Qualification : B.Tech/M.Tech/B.Sc/M.Sc

Work Experience : Fresher to 2 Year

CTC    : 4 LPA

Apply Link : https://bit.ly/3fCfLeI

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Tekion Hiring Fresher For Associate Software Engineer

Location : Bangalore

Qualification : B.E / B.Tech

Work Experience : Fresher

Apply Link : https://bit.ly/2TnNnEg

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"PowerSchool Hiring Fresher For Associate Technical Support Engineer

Location : Bangalore

Qualification : Any Graduate

Work Experience : Fresher - 2 Year

Apply Link : https://bit.ly/3c8WTBH

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Sutherland Hiring Fresher For Associate  CS Internet | Diploma / Any Graduate

Location : Bangalore

Qualification : Any Graduate

Work Experience : Fresher - 2 Year

Apply Link : https://bit.ly/3wNrqgw

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"NTT Hiring Fresher For Graduate Trainee Bangalore

Location : Bangalore

Qualification : Any Graduate

Work Experience : Fresher

Apply Link : https://bit.ly/34wdQlw

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Dell Hiring Fresher For Technican Technical Support

Location : Bangalore

Qualification : Any Graduate

Work Experience : Fresher to 4 years

CTC   : 4 LPA

Before Apply : 5 Jun 2021

Apply Link : https://bit.ly/3uNax4d

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Nielsen Hiring Fresher For Trainee Analyst 

Location : Bengaluru

Qualification : Bachelors Degree

Work Experience : Fresher

CTC   : 3 LPA

Apply Link : https://bit.ly/3catzuD

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"HackerEarth Hiring Fresher For Content Analyst Intern

Location : Bengaluru

Qualification : Any Graduate

Work Experience : Fresher

Apply Link : https://bit.ly/2SKzBvl

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Prolifics Off Campus Hiring Fresher For Trainee Software Engineer

Live Exam : 1st Jun To 3rd Jun

Location : Hyderabad Pune

Qualification : B. Tech/M. Tech/B.E/MCA

Batch : 2019/2020/2021

Work Experience : Fresher

CTC : 3 LPA

Apply Link : https://bit.ly/2SQfn2Y

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Trane Technologies Off Campus Hiring Fresher For Engineer Trainee

Location : Bangalore

Qualification : B.E/B.Tech/M. Tech

Batch : 2021

Work Experience : Fresher

CTC : 4 - 6 LPA

Apply Link : https://bit.ly/3ice7lp

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"*Latest* Cognizant Off Campus Hiring Fresher For Programmer Trainee

Location : Chennai

Qualification : B.E/B.Tech/M.Tech

Batch : 2019/2020/2021

Work Experience : Fresher - 1 Year

CTC : 4 LPA

Apply Link : https://bit.ly/3pbWJ1T

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"ITOrizon Hiring Fresher For Full Stack Java Developer

Location : Bangalore,India

Qualification : B.E/B.Tech/B.Sc/M.Tech

Batch : 2019/2020/2021

Work Experience : 0 - 1 Year

CTC : 4 - 6 LPA

Apply Link : https://bit.ly/3uOR2rI

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Google Off Campus Hiring Fresher For Software Engineer

Location : Bangalore

Qualification : B.E/B.Tech/M.E/M.Tech

Batch : 2019/2020/2021

Work Experience : Fresher

Apply Link : https://bit.ly/3pjiFYI

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Blue Flame Labs Hiring Fresher For Trainee Software Developer

Location : Pune

Qualification : B.E/B.Tech/M.Tech

Batch : 2019/2020/2021

Work Experience : Fresher

Apply Link : https://bit.ly/34G6cVM

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"*Latest *IBM Off Campus Hiring Fresher For Systems Engineer

Location : Across India

Qualification : B.E/B.Tech/M.E/M.Tech/MCA

Batch : 2018/2019/2020

Work Experience : Fresher

CTC  : 4 LPA

Apply Link : https://bit.ly/3vO24yT

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Firstsource Hiring Fresher 2021 For Associate Software Engineer

Location : Chennai

Qualification : B.E/B.Tech/M.Tech

Batch : 2019/2020/2021

Work Experience : Fresher

Apply Link : https://bit.ly/3pmCjDh

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Mphasis Off Campus Hiring Fresher For Associate Software Engineer 

Location : Chennai/Bangalore/Hyderabad/Pune/Noida

Qualification : B.E/B.Tech/MCA

Batch : 2021

Work Experience : Fresher

CTC  : 3.5 LPA

Apply Link : https://bit.ly/3imCf4S

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Thomson Reuters Hiring Fresher For Customer Service Support

Location : Hyderabad

Qualification : Any Bachelor Degree

Batch : 2019/2020/2021

Work Experience : Fresher

Apply Link : https://bit.ly/3uOUtPh

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Technicolor Hiring Fresher For Software Intern 12 Months

Location   : Chennai

Qualification   : M.E/M.Tech/Others

Batch     : Any Batch

Work Experience : Fresher

Intenship  : 12 Months

Apply Link   : https://bit.ly/34PYwjy

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"PTC Hiring Fresher For Associate Software Analyst | B.E/B.Tech

Location   : Pune

Qualification   : B.E/B.Tech

Batch     : 2019/2020/2021

Work Experience : Fresher - 2 years

CTC    : 4 - 8 LPA

Apply Link   : https://bit.ly/3g7N8oG

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Allscripts Off Campus Hiring Fresher For Associate Software Engineer

Location   : Bengaluru

Qualification   : B.E/B.Tech CS/BCA/MCA/B.Sc CS

Batch     : 2019/2020/2021

Work Experience : Fresher

CTC    : 3.5 - 5 LPA

Apply Link   : https://bit.ly/3x0qohh

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Samsung Off Campus Hiring Fresher For Software Engineer

Location   : Noida

Qualification   : B.Tech / B.E / Dual Degree / M.Tech

Batch     : 2020/2021 only

Work Experience : Fresher

Apply Link   : https://bit.ly/3fN7qEQ

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"CloudOnHire Off Campus Hiring Fresher For Software Trainee

Location   : Work From Home

Qualification   : B.E/B.Tech

Batch     : 2021 only

Work Experience : Fresher

Apply Link   : https://bit.ly/3uQmdTI

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Deloitte Hiring Fresher For Quality Engineer Analyst | B.E/B.Tech/M.Tech/MCA/BCA | Hyderabad

Location   : Hyderabad

Qualification   : B.E/B.Tech/M.Tech/MCA/BCA

Batch     : 2019/2020/2021

Work Experience : Fresher

CTC    : 4 - 6 LPA

Apply Link   : https://bit.ly/34Rg5zK

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Genpact Hiring Fresher For Process Associate  Customer Care

Location   : Hyderabad

Qualification   : Any Graduate

Batch     : Any Batch

Work Experience : Fresher

Apply Link   : https://bit.ly/3zd6FNg

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"KPMG Off Campus Hiring Fresher For Analyst

Location   : Bangalore

Qualification   : B.E/B.Tech Graduate

Batch     : 2019/2020/2021

Work Experience : Fresher

CTC    : 4 LPA

Apply Link   : https://bit.ly/3g9rkJp

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Rocket Software Off Campus Hiring Fresher For Software Engineer

Location   : Pune

Qualification   : B.E/B.Tech

Batch     : 2019/2020/2021

Work Experience : Fresher

CTC    : 3.5 - 6 LPA

Apply Link   : https://bit.ly/3uQBJib

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Greeksoft Technologies Hiring Fresher For Software Developer / Software Test Engineer

Location   : Mumbai/Pune

Qualification   : B.E/B.Tech

Batch     : 2019/2020/2021

Work Experience : Fresher

Apply Link   : https://bit.ly/2SY4AnM

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"XL Dynamics Hiring Freher And Experinenced Jobs For IT Help Desk

Location   : Work From Home

Qualification   : Any Graduates

Batch     : All Batch

Work Experience : Fresher

CTC    : 3 - 5 LPA

Apply Link   : https://bit.ly/3ind4iK

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Angular Minds Hiring Fresher For Software Developer

Location   : Pune

Qualification   : B.E/B.Tech

Batch     : All Batch

Work Experience : Fresher

Apply Link   : https://bit.ly/3pqb8aY

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"GeekyAnts India Pvt Ltd Hiring Fresher For ReactJS Developer

Location   : Bengaluru

Qualification   : B.E/B.Tech

Batch     : All Batch

Work Experience : Fresher

CTC    : 5 - 7 LPA

Apply Link   : https://bit.ly/3uU8ew6

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Asteria Aerospace Off Campus Hiring Fresher For Intern - Inventory

Location   : Bengaluru

Qualification   : Electronics/Electrical/Mechanical

Batch     : 2021

Work Experience : Fresher

Apply Link   : https://bit.ly/3w7pn6I

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Amazon Off Campus Hiring Fresher For Digital Associate | Any Graduate

Location   : Hyderabad

Qualification   : Any Graduate

Batch     : All Batch Eligible

CTC    : 3 LPA

Work Experience : Fresher - 2 years

Apply Link   : https://bit.ly/3fYVlMY

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Nokia Off Campus Hiring Fresher For Graduate Engineer Trainee

Location   : Bangalore/Chennai/Gurgaon/Noida

Qualification   : B.E/B.Tech/M.E/M.Tech

Batch     : 2019/2020/2021 only

Work Experience : Fresher

Apply Link   : https://bit.ly/3pNcuwt

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Zoho Off Campus Hiring Fresher For Mobile Developer 2021 Passout

Location  : Chennai

Qualification  : B.E/B.Tech/M.E/M.Tech

Batch   : 2021

Work Experience : Fresher

Apply Link  : https://bit.ly/35gEvD0

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Amdocs Hiring Fresher For System Analyst B.E / B.Tech Graduates

Location  : Across India

Qualification  : B.E/B.Tech

Batch   : 2019/2020/2021

Work Experience : Fresher

Apply Link  : https://bit.ly/35lPPOl

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"HP Enterprise Hiring Fresher For Software Engineer

Location  : Bangalore

Qualification  : B.E/B.Tech/M.E/M.TECH

Batch   : 2019/2020/2021

Work Experience : Fresher

CTC  : 5 - 6 LPA

Apply Link  : https://bit.ly/35nc7iY

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"LG Soft Off Campus Hiring Fresher For Software Engineer

Location  : Bangalore

Qualification  : B.E/B.Tech

Batch   : 2020/2021 only

Work Experience : Fresher

CTC  : 4.8 LPA

Apply Link  : https://bit.ly/3pUym9j

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Virtusa June Off Campus Hiring Fresher For Associate Engineering Role

Location  : Bangalore,Chennai,Hyderabad,Pune

Qualification  : B.E/B.Tech/MCA

Batch   : 2020/2021 only

Work Experience : Fresher

CTC  : 4 LPA

Apply Link  : https://bit.ly/3zr8lCZ

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"KPIT Technology Bulk Hiring Fresher For Graduate Trainee

Location  : Bangalore,Chennai

Qualification  : B.E/B.Tech/M.Tech

Batch   : 2020 only

Work Experience : Fresher

CTC  : 3.8 LPA

Exam Date : 19 June 2021

Apply Link  : https://bit.ly/35suT8j

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Wipro Hiring Fresher For WILP Role 

Wipro Sponsored : M.Tech Degree
 
Location  : Across India

Qualification  : BCA, B.Sc

Batch   : 2021 only

Work Experience : Fresher

Last Date To Apply : 15 July 2021

Apply Link  : https://bit.ly/3zzscQh

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Dell 2021 Hiring Fresher For Software Engineer | Dell June Openings

Location  : Bangalore

Qualification  : B.E/B.Tech/M.E/M.Tech

Batch   : 2019/2020/2021

Work Experience : Fresher

CTC  : 8 LPA

Apply Link  : https://bit.ly/3vJVs3I

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Oracle Hiring Fresher For Software Developer

Location  : Bangalore

Qualification  : B.E/B.Tech/M.E/M.Tech

Batch   : 2019/2020/2021

Work Experience : Fresher - 2 years

CTC  : 9 LPA

Apply Link  : https://bit.ly/3wKYAhd

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Jendamark Hiring Fresher For Software Engineer

Location  : Pune

Qualification  : B.E/B.Tech

Batch   : 2019/2020/2021

CTC  : 4 LPA

Work Experience : Fresher

Last Date To Apply : 30 June 2021

Apply Link  : https://bit.ly/35RYqZy

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"LG Soft Hiring Fresher For Mobile Application Testing

Location :Bangalore

Qualification :Diploma,BCA,B.Sc

Batch  :2019/2020/2021

CTC  :3.4 LPA

Work Experience:Fresher

Apply Link : https://bit.ly/3xUhpyp

Telegram Group Link: https://t.me/fresheroffcampus"
-1001309472884,"Dassault System Hiring Fresher For QA Engineer Role

Location  : Pune

Qualification  : B.E/B.Tech/M.E/M.Tech

CTC : B.E/B.Tech - 4.5 LPA & M.E/M.Tech - 4.75 LPA

Batch   : 2019/2020 only

Work Experience : Fresher

Online Exam Date : 1st July 2020

Apply Link  : https://bit.ly/3xTj6fF

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Cogniter Technologies Urgent!! Hiring Fresher For Technical Support | Urgent Openings!!!!

Qualification  : B.E/B.Tech/M.E/M.Tech/MCA

CTC   : Approx 5LPA

Batch   : 2019/2020/2021 only

Work Experience : Fresher

Apply Link  : https://bit.ly/3A0Gslp

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Intel Hiring Fresher For Graphics Software Engineer Intern | Intern Jobs

Qualification  : B.E/B.Tech/M.E/M.Tech

Salary on intern: 15K per month (after convert above 10LPA)

Batch   : 2019/2020/2021

Work Experience : Fresher

Apply Link  : https://bit.ly/2Te3m86

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Capgemini Off Campus Hiring Fresher For Service Desk | 3 Year Graduates

Location : Bangalore And Kolkata

Qualification  : BA B.Com BCA BBA B.Sc(All Stream)

CTC  : 2,50,0000

Batch   : 2020 And 2021

Work Experience : Fresher

Last Date To Apply : 30 June 2021

Apply Link  : https://bit.ly/3xWLHRe

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Siemens Hiring Fresher For Software Engineer - Java AWS / Azure Developer Hiring!! Fresher

Location : Bangalore

Qualification  : B.E/B.Tech/M.E/M.Tech/MCA

CTC  : 6LPA

Batch   : 2020,2021,2019

Work Experience : Fresher

Apply Link  : https://bit.ly/3xfeelf

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Altair Hiring Fresher For Software Testing & Intern - QA Cyber Security

Location : Bangalore And Manila

Qualification  : B.E/B.Tech/M.E/M.Tech

Student Intern : 20K Per Month

Software Testing : 5 - 8 LPA

Batch : 2020,2021,2019

Work Experience : Fresher

Apply Link  : https://bit.ly/2U68viL

Telegram Group Link : https://t.me/fresheroffcampus"
